,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new,spur_fallback
0,data/histories_unified/soletta,16873,2015-06-26_18-38-56.dimacs,2015-06-26_23-03-00.dimacs,spur,rejection,expectation_uniform,0.21317726373672485,1000.0,574.7658438638999,592.0,575.0,575.0,574.7658438638999,0.0,425.0,1049.0,
1,data/histories_unified/soletta,16873,2015-06-26_23-03-00.dimacs,2015-06-26_23-04-41.dimacs,spur,rejection,expectation_uniform,0.13576980121433735,1000.0,0.0007598154868689319,0.0,1.0,0.0,0.0007598154868689319,1.0,999.0,1049.0,
2,data/histories_unified/soletta,16873,2015-06-26_23-04-41.dimacs,2015-06-26_23-05-18.dimacs,spur,rejection,expectation_uniform,0.022917576134204865,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
3,data/histories_unified/soletta,16873,2015-06-26_23-05-18.dimacs,2015-06-29_16-17-30.dimacs,spur,rejection,expectation_uniform,0.131695793941617,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
4,data/histories_unified/soletta,16873,2015-06-29_16-17-30.dimacs,2015-06-29_16-29-46.dimacs,spur,rejection,expectation_uniform,0.1331192795187235,1000.0,999.9452962776368,1000.0,563.0,563.0,562.6106906880361,0.0,437.0,1049.0,
5,data/histories_unified/soletta,16873,2015-06-29_16-29-46.dimacs,2015-06-29_17-08-49.dimacs,spur,rejection,expectation_uniform,0.020567160099744797,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
6,data/histories_unified/soletta,16873,2015-06-29_17-08-49.dimacs,2015-06-29_18-57-25.dimacs,spur,rejection,expectation_uniform,0.12724713794887066,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
7,data/histories_unified/soletta,16873,2015-06-29_18-57-25.dimacs,2015-06-30_14-20-41.dimacs,spur,rejection,expectation_uniform,0.020766742527484894,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
8,data/histories_unified/soletta,16873,2015-06-30_14-20-41.dimacs,2015-06-30_14-59-31.dimacs,spur,rejection,expectation_uniform,0.12081659026443958,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
9,data/histories_unified/soletta,16873,2015-06-30_14-59-31.dimacs,2015-06-30_17-33-39.dimacs,spur,rejection,expectation_uniform,0.1343293022364378,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
10,data/histories_unified/soletta,16873,2015-06-30_17-33-39.dimacs,2015-06-30_18-40-26.dimacs,spur,rejection,expectation_uniform,0.14533283188939095,1000.0,105.26341100945749,100.0,115.0,100.0,105.26341100945749,15.0,885.0,1049.0,
